adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[],1446449,en,The Rock: A Puppet Parable,"Set to ""The Rock"" by Harry Chapin, a puppet village ignores the warnings of a young boy who insists that a massive rock on the hill above their town will one day destroy them. A haunting folk tale about denial, complacency, and inevitable disaster.",3.842,/iADmaM0djBQa4LdcEMEftxKkk0P.jpg,2025-03-11,The Rock: A Puppet Parable,False,0.0,0
False,,[27],1446447,tl,Ang Babaye sa Bubon,"In a secluded rural community plagued by water scarcity and bizarre occurrences, the arrival of a mysterious woman at an ancient well unveils dark truths and supernatural horrors, compelling a family to confront unsettling forces beyond their control.",3.842,/5ciw0rGt0Vit26suCBs1cED2dEI.jpg,2025-03-10,The Maiden of the Depths,False,0.0,0
False,/3LKdBO9otgwz2zORbHEXhioNs3W.jpg,"[28, 10752]",1446446,zh,虎口夺金,,3.842,/6aWzQy0vfGTNtcTTaeUhENdzW3s.jpg,2025-03-11,Snatching Gold from the Tiger's Mouth,False,5.0,1
False,/AbjfkSza2x35upXTyEM6srgZEDT.jpg,"[99, 35]",1446433,en,Nathan And His Dad Go Hiking,Nathan goes hiking with his dad,3.842,/nEeItw2VbSpozHcrtqh6ATSUxUd.jpg,2025-03-13,Nathan And His Dad Go Hiking,False,0.0,0
False,/pbcKKVPlySkjr1oMCQyNKZBoI5A.jpg,"[35, 18]",1299046,it,Diamanti,"A film director gathers his favorite actresses, those he worked with and those he loved. He wants to make a film about women but he doesn’t reveal much: he observes them, takes cue, until his imaginary throw them into another era, in a past where the noise of the sewing machines fills a workplace handled and populated by women, where men have minor and marginal roles and cinema can be told from another point of view: the one of costume. Between loneliness, passions, anxieties, heartbreaking absence and unbreakable bonds, reality and fiction permeate, as well as the lives of the actresses and those of the characters, the competition and the sisterhood, the visible and the invisible.",3.842,/l9Gwwr7nMQzCsOZ9B0b6FlOWTU6.jpg,2024-12-19,Diamonds,False,7.607,159
False,/6EO11KoiMMG29ISaQrm2G5DCe1X.jpg,"[9648, 27, 53]",838209,ko,파묘,"After tracing the origin of a disturbing supernatural affliction to a wealthy family's ancestral gravesite, a team of paranormal experts relocates the remains—and soon discovers what happens to those who dare to mess with the wrong grave.",3.842,/6dasJ58GGFcC62H9KuukAryltUp.jpg,2024-02-22,Exhuma,False,7.6,480
False,/siEKPoFqIctmu1c29Ggj4ZWQFv6.jpg,"[35, 18]",757999,fr,Presque,"Two men, with vastly different life stories and personalities, embark on a hearse heading to the South of France. During their journey they realize that, however unlikely, they're not so different in the end.",3.842,/azEU5AyET4CaH6JX9wUziQYUTxR.jpg,2022-01-19,Beautiful Minds,False,7.319,152
False,/k9b0x6KFd9cW8WTtuhTj14clF1i.jpg,"[80, 18]",661605,fr,Enquête sur un scandale d'État,"October 2015. French customs seize seven tonnes of cannabis in the heart of the capital. The same day, Hubert Antoine, a former mole with a shady past, contacts Stéphane Vilner, a journalist at Libération. He claims to be able to demonstrate the existence of State drug trafficking led by Jacques Billard, prominent media figure and high-ranking French police officer. Suspicious at first, the young journalist finally dives into an investigation that will lead him to the darkest corners of the Republic.",3.842,/kXGWSH09gLpRKdKloeHXuVAuBaU.jpg,2022-02-09,Undercover,False,4.857,112
False,/n4elrbXCYyhBGHuw3YrUHbwmQBo.jpg,"[18, 35, 10749]",800939,en,Ticket to Paradise,Divorced couple Georgia and David find themselves on a shared mission: they team up and travel to Bali to stop their daughter Lily from making the same mistake they once made 25 years ago.,3.841,/1tzERH50P5c2mFWtLbgixzLZS1L.jpg,2022-09-08,Ticket to Paradise,False,6.452,1266
False,/d26hVZhft7XCwkpVqZBoRSu20IR.jpg,"[35, 12, 28]",1019939,en,Hundreds of Beavers,"In the 19th century, a drunken applejack salesman must go from zero to hero and become North America's greatest fur trapper by defeating hundreds of beavers.",3.84,/qgXS9HrYaYDnILeXebatCbtX9IP.jpg,2024-01-26,Hundreds of Beavers,False,7.237,154
False,/6LVSrgm83UYWlrLTCVGmWhFKYO0.jpg,"[27, 53]",474350,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",3.84,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,2019-09-04,It Chapter Two,False,6.838,8864
False,/w5pNa5J3PtjY0d1DbFYOoW8Ftaj.jpg,"[35, 10749]",193610,en,The Other Woman,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",3.84,/yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,2014-04-16,The Other Woman,False,6.426,3576
False,/gkWvNpIwvna65hYutaA5HtMfVre.jpg,[99],956475,en,Okay! (The ASD Band Film),"Meet the four talented, autistic members of the ASD Band: piano prodigy Ron, with an impeccable memory for reciting the correct day of the week for any date in history; lead singer Rawan, who uses makeup to express herself and can hit an impressively high pitch; Spenser, an energetic drummer with an affinity for punk rock music; and guitarist Jackson, who loves all things 1950s. Their love of music brings them together to form one kick-ass garage band. After releasing a number of covers, the band is now embarking upon the challenging journey of writing their first album of original music. With the guidance of Maury, their musical director, the band's garage sessions segue to the recording studio, where for the first time each member shares their own compositions. Will they be able to pull it off and celebrate the launch with their first-ever public show?",3.839,/fkWiJN08Y9eWl0RIurUSIOn88kr.jpg,2022-04-29,Okay! (The ASD Band Film),False,6.146,213
False,/qIjyBgsMDbpeEO3CJx7vxVn4KO8.jpg,"[35, 10749]",549053,en,Last Christmas,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",3.839,/kDEjffiKgjuGo2DRzsqfjvW0CQh.jpg,2019-11-07,Last Christmas,False,7.2,2435
False,/aDgkqsFurAuN5hBQIJZ6bbV5lS7.jpg,[35],137093,en,Last Vegas,"Aging pals Billy, Paddy, Archie, and Sam have been best friends since childhood. When Billy finally proposes to his much-younger girlfriend, all four friends go to Las Vegas to celebrate the end of Billy's longtime bachelorhood and relive their glory days. However, the four quickly realize that the intervening decades have changed Sin City and tested their friendship in ways they had not imagined.",3.839,/9Aht200Eu2jYiE9cEQdFfNDtHl6.jpg,2013-10-31,Last Vegas,False,6.404,2143
False,/8p9RbvvwLt089zESwk8etzs44Ts.jpg,"[10749, 35, 18]",76494,en,What to Expect When You're Expecting,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",3.839,/51kg6CdfwwrBjDDFhT44TwoAZMr.jpg,2012-05-17,What to Expect When You're Expecting,False,5.995,1798
False,/hddYd6CjGubaigh6U1LmiVdZWuW.jpg,"[10749, 35]",50544,en,Friends with Benefits,Dylan is done with relationships. Jamie decides to stop buying into the Hollywood clichés of true love. When the two become friends they decide to try something new and take advantage of their mutual attraction - but without any emotional attachment.,3.839,/nKhhDFCdzxeJ3GUunQ570LDpUkz.jpg,2011-07-21,Friends with Benefits,False,6.655,7998
False,/ktHEdqmMWC1wdfPRMRCTZe2OISL.jpg,"[27, 9648, 53, 35]",1071215,en,Thanksgiving,"After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts - the birthplace of the holiday. Picking off residents one by one, what begins as random revenge killings are soon revealed to be part of a larger, sinister holiday plan.",3.838,/f5f3TEVst1nHHyqgn7Z3tlwnBIH.jpg,2023-11-16,Thanksgiving,False,6.53,1289
False,/4l65BWqJBl7hBwdIwp2nQdwsOuw.jpg,"[36, 18]",850165,en,The Iron Claw,"The true story of the inseparable Von Erich brothers, who made history in the intensely competitive world of professional wrestling in the early 1980s. Through tragedy and triumph, under the shadow of their domineering father and coach, the brothers seek larger-than-life immortality on the biggest stage in sports.",3.838,/lsdismtCDga4vsKnmliz0h7CaZT.jpg,2023-12-21,The Iron Claw,False,7.535,961
False,/i2tcQ9nDJpdJELPA82eCd7Irasd.jpg,"[28, 53, 12]",831946,en,Interceptor,A U.S. Army Captain uses her years of tactical training to save humanity from sixteen nuclear missiles launched at the U.S. as a violent attack threatens her remote missile interceptor station.,3.838,/jBKNAfANo4e3rzJtb7aHfYNd7b3.jpg,2022-05-26,Interceptor,False,6.057,756
False,/lHPap2xBR7DgWLiu6RsfKESgzAi.jpg,"[10402, 36, 18]",802219,en,Bob Marley: One Love,Jamaican singer-songwriter Bob Marley overcomes adversity to become the most famous reggae musician in the world.,3.838,/tn6fGquvQXzUsbSIWg1OV2GBMNW.jpg,2024-02-14,Bob Marley: One Love,False,6.718,817
False,/6ELCZlTA5lGUops70hKdB83WJxH.jpg,"[28, 14, 12]",460465,en,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",3.838,/ybrX94xQm8lXYpZAPRmwD9iIbWP.jpg,2021-04-07,Mortal Kombat,False,7.0,5926
False,/qIDcLqORBAEtKZfo1Ql8wcMNKP0.jpg,"[28, 80, 53]",127493,en,Stolen,"Master thief Will Montgomery is just released from the State penitentiary after serving a 10 year sentence, is contacted by Vincent, his ex comrade in crime, who is holding Will’s teenage daughter ransom in a hijacked taxi cab. Vincent will only surrender her when Will reveals the whereabouts of the 20 million dollars he contrived to conceal from their last robbery.",3.838,/8rTcpPiet2Lt2uZXBFIH5U7ylBY.jpg,2012-09-06,Stolen,False,5.464,1033
False,/z4nKeZpPCrTifS6pzzK8vNleADl.jpg,"[14, 28, 9648]",123553,en,The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",3.838,/zaK1aVn5vXfNwLIDop9U8XA3Q0x.jpg,2013-08-21,The Mortal Instruments: City of Bones,False,6.4,4479
False,/ki6xo54bV6dGLROmAbdftTvxl1p.jpg,[35],52449,en,Bad Teacher,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",3.838,/zpIY4qUSX91J9XpPgr0hFrk1eKr.jpg,2011-05-16,Bad Teacher,False,5.6,4723
False,/g8dafKwLfaueQ5GK0qjKTkRCBAA.jpg,[99],899082,en,Harry Potter 20th Anniversary: Return to Hogwarts,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",3.837,/jntLBq0MLR3hrwKaTQswxACRPMs.jpg,2022-01-01,Harry Potter 20th Anniversary: Return to Hogwarts,False,7.303,3388
False,/r4A5SQSGTfleodMm45w7MJgE2WF.jpg,"[53, 18, 14, 9648, 27]",49730,en,Red Riding Hood,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man. Unwilling to lose each other, Valerie and Peter plan to run away together when Valerie's older sister is killed by a werewolf that prowls the dark forest surrounding their village. Panic grips the town as Valerie discovers that she has a unique connection to the beast--one that inexorably draws them together, making her both suspect ... and bait.",3.837,/dMI4XZCfC0VhUNN1Ds6ty6iRoyJ.jpg,2011-03-10,Red Riding Hood,False,5.986,3167
False,/85BQpS3lEA7wESlGUCFQZNoPoo8.jpg,"[35, 10749]",11631,en,Mamma Mia!,A spirited young bride-to-be living with her single mother on a small Greek island secretly invites three of her mother's ex-boyfriends in hope of finding her biological father to walk her down the aisle.,3.837,/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg,2008-07-03,Mamma Mia!,False,7.0,6606
False,/jihXxHQXjzkcWU8ZfVgN8ntpvf5.jpg,"[27, 9648]",4234,en,Scream 3,"While Sidney Prescott and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",3.837,/qpH8ToZVlFD1bakL04LkEKodyDI.jpg,2000-02-04,Scream 3,False,5.98,3674
False,/m2QvGozzKz5ux74gKocn4kFTGz1.jpg,"[18, 10749]",796,en,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",3.837,/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg,1999-03-05,Cruel Intentions,False,6.801,3315
False,/bnMKMhGJuvELSjRp8KpkuDsBDw2.jpg,"[18, 12, 36]",836009,en,Against the Ice,"In 1909, two explorers fight to survive after they're left behind while on a Danish expedition in ice-covered Greenland.",3.836,/6FSGYvPEhIx3ThOikGqHmKxeyNN.jpg,2022-02-10,Against the Ice,False,6.758,550
False,/wbJFtHk4xvLH1YAHL2X9tt01ffo.jpg,[35],601297,fr,Mon cousin,"Pierre is the highly successful CEO of a large family-owned company. Before signing the deal of the century, he has to settle one last formality: obtain the signature of his cousin Adrien who owns 50% of his firm. This sweet, idealistic dreamer, who makes one blunder after another, is so happy to see Pierre again that he wants to spend time with him and delay the moment of signing. So Pierre has no choice but to take his cousin with him on a turbulent business trip during which his patience will be put to the test.",3.836,/60aFZEEUxp3FjqZZPHFoFLY49OL.jpg,2020-09-30,My Cousin,False,5.475,102
False,/nxlZEThfhjlNEOaCUuuI2b9llKk.jpg,[35],598049,fr,Le bonheur des uns...,"Lea and her husband Marc have known Francis and his wife Karine for a very long time.  Over the years, each one of them has been assigned a specific role.  The balance and dynamic of the group is blown up when Lea decides to write a novel, which turns into an immediate bestseller…",3.836,/aKdhN3xHcvCjcaOoaGPZtbxqOiW.jpg,2020-09-09,A Friendly Tale...,False,5.798,151
False,/uc369Ws3HHY4NXCgs2hwb5pjrGN.jpg,"[35, 14, 10751]",451500,fr,Santa & Cie,"Christmas is on its way and with it disaster. The 92,000 responsible for manufacturing children's toys all become sick at the same time! It's a tough moment for Santa, better known as Father Christmas. He's left no choice: he must make an emergency trip to Earth with his reindeer to search for a remedy. When he arrives, he must find some allies to save the magic of Christmas.",3.836,/mrz2fC1F9H8kbdKu2vOwyeMAzvg.jpg,2017-12-06,Christmas & Co.,False,6.277,638
False,/bgkFOoXEQMRjKkCvgoj7smdGbuh.jpg,"[28, 12, 878]",157350,en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",3.836,/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg,2014-03-14,Divergent,False,6.9,12914
False,/z0tHLAHWRYm7nbwf9CyAZv9sj2j.jpg,"[18, 10749]",51828,en,One Day,"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together.",3.836,/n9jMwSg4IavdD8wqdYnyW5w3Mvp.jpg,2011-03-02,One Day,False,7.423,4295
False,/fMQGVBk0ZyzxMQOBGkUazCkvMMR.jpg,"[35, 10749, 18]",38408,en,Life As We Know It,"After a disastrous first date for caterer Holly and network sports director Messer, all they have in common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",3.836,/zLzS2aOqKsS0QvEaY6SfBw4VBqh.jpg,2010-10-02,Life As We Know It,False,6.9,3145
