adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[18],1436684,ja,不完全なわたし,"Rinka Sugita is a key member of an ad agency’s marketing department. As she races back and forth between photo shoots and meetings, the shy presence of Takashi Uritacatches her attention. Hired as a person with disabilities because he has anxiety disorder, Rinka offers to take him under her wing. It initially seems to him that she takes pity on his situation, but another side to her personality emerges as they slowly get to know each other.",21.182,/qwYSCGU2jcoIRWn1wWaVw7xQWM6.jpg,2025-03-14,Imperfect Me,False,0.0,0
False,,[18],1436683,ja,真アジ,"Hanaoka loves Mirei, his classmate at a culinary school he attends, but expressing that feeling in words is hard to do. When the two are given an assignment to make Horse Mackerel Nanbanzuke, an offbeat love adventure ensues as Hanaoka is blindfolded by Mirei and led across town on a search for ingredients and, hopefully, understanding and connection.",21.182,,2025-03-14,And Then How He Told the Horse Mackerel,False,0.0,0
False,,[],1436458,lt,Sujip,"Aleksandras, a man in his 30s, starts his first day at his new workplace. What appears to be a mundane office space reveals to be a suicide helpline center. One day the phone rings and Pijus, a man of the same age, calls to share his desire to take his life. Although their interaction begins on an awkward note, it gradually transforms into a moving exchange between two men who slowly realize their interconnected destinies.",21.182,/2l5tmuSMbEc9SaeRlEQVzX5R6RF.jpg,2025-03-14,Sujip,False,0.0,0
False,,[],1436456,lt,Koziriai,Emilė always lives ten steps ahead: she knows how things should be. That doesn't help her on an awkward date - a poker party where everyone lives in the moment.,21.182,/kG4nXFiU6mfqrqia4hhSZ6VGw5g.jpg,2025-03-14,All In,False,0.0,0
False,,[18],1436450,lt,Pasaka kaip gyvenimas,A homeless family’s makeshift home is threatened when the rightful owner returns to reclaim it.,21.182,/A221EsORGOZntgIzn8iYdicVgdC.jpg,2025-03-14,A Lifelike Fairy Tale,False,0.0,0
False,,[27],1433908,en,Surprise,A horror short film.,21.182,,2025-03-14,Surprise,False,0.0,0
False,,[27],1433906,en,After Death Do Us Part,A horror short film.,21.182,,2025-03-14,After Death Do Us Part,False,0.0,0
False,,[],1433900,en,Here I Remain,A horror short film.,21.182,,2025-03-14,Here I Remain,False,0.0,0
False,,[27],1433872,en,Herman 2,A short horror film.,21.182,,2025-03-14,Herman 2,False,0.0,0
False,,[27],1433862,en,Wolves in the Trenches,A short horror film.,21.182,,2025-03-14,Wolves in the Trenches,False,0.0,0
False,,[27],1433860,en,The Buried River,A short horror film.,21.182,,2025-03-14,The Buried River,False,0.0,0
False,,[27],1433838,en,Grin,"When newly elected mayor Frank Ford's failed attempts to run the local freak show out of town, Grady Nelson the ring master, and father figure to Grin, Karnage, and Kisses is murdered. Grin is well aware of who committed this heinous act, and The Circus Rejects seek revenge on the mayor and everyone who stands in their way!",21.182,,2025-03-14,Grin,False,0.0,0
False,,[878],1433831,en,Grimace,A sci-fi short film.,21.182,,2025-03-14,Grimace,False,0.0,0
False,,[27],1433802,en,Grinners,Marley is a moderately successful horror cooking show host. Her life gets flipped upside down when she crosses paths with the voyeuristic possum mask. Marley has to survive the night as she is hunted down through the eyes of a possum.,21.182,,2025-03-14,Grinners,False,0.0,0
False,/6CdhDmsrQxIuonHmkLOQN6lCZm9.jpg,"[35, 10749]",1433574,zh,非标准恋爱,,21.182,/x0TarHukSxcMYuqogZNjzeiLzae.jpg,2025-03-14,Tall Girl,False,0.0,0
False,,[53],1433881,en,They Watch,"A young woman's reality unravels as she becomes convinced she's being stalked by unseen, mysterious forces.",21.178,,2025-03-14,They Watch,False,0.0,0
False,,[27],1433836,en,Stalker,A young woman must confront her deepest fears if she hopes to survive the night.,21.178,,2025-03-14,Stalker,False,0.0,0
False,,[27],1433813,en,Sister's Keeper,A horror short film.,21.178,,2025-03-14,Sister's Keeper,False,0.0,0
False,,[],1431744,ja,BATTLE KING!! Map of The Mind 終奏,,21.178,/GxwDgOay2EbERIwvrITFHaAhFs.jpg,2025-03-14,Battle King!! Map of The Mind Part 2,False,0.0,0
False,/uXEO14VpvfaCxRLWeHCLfYKCcKC.jpg,"[16, 35, 10402]",1432101,de,müssen müssen,,21.176,/361LsDbpmOBVu5r0kqhoT6OYtw5.jpg,2025-03-14,müssen müssen,False,0.0,0
False,,[14],1431328,en,Cereal Bowl,A boy discovers a fault in his normal day-to-day life.,21.176,,2025-03-14,Cereal Bowl,False,0.0,0
False,/gPqAbR8rvKL7tTcjmRojzChWzvR.jpg,"[18, 53]",1428780,en,Last Resort,"Two men star in a never-ending television show, but one grows increasingly paranoid and desperate to reclaim his autonomy.",21.172,/2eVlSCxXZlbZGD7XhBcPNCFGUli.jpg,2025-03-14,Last Resort,False,0.0,0
False,/dXYnBUiydjiJxtAwt56hcMz8ktD.jpg,[99],1428541,fr,Machine de rêve,"Two sailing passionates build an ice canoe, igniting the spark of a rediscovered memory for a rich culture that is still very much alive.",21.169,/hmCSvZty05pwLdSbCJ21HBLjE4K.jpg,2025-03-14,Machine de rêve,False,0.0,0
False,,[18],1425892,ja,STEP OUT にーにーのニライカナイ,"Set against the vibrant and culturally rich backdrop of Okinawa, Step Out tells the inspiring story of Teruya, a young boy who discovers his passion for dance. Living with his dedicated single mother, Akane, and his introverted younger sister, Mai, Teruya finds himself drawn to dance after meeting Lisa, a skilled dancer at a local school. As Teruya hones his skills and partners with Lisa, his growing talent opens the door to both exciting opportunities and unexpected challenges.",21.169,/228se3JN0viTUd2B9XwHgDTnC86.jpg,2025-03-14,STEP OUT,False,0.0,0
False,/efMmUfbqfMTtheqjcWiHDtxcXbA.jpg,"[18, 10749]",1424217,te,కోర్ట్ - State Vs. A Nobody,"A determined lawyer takes on a high-stakes case to defend a 19-year-old boy, challenging a system that has already branded him guilty.",21.169,/4pEX67LJd7ZIqYWtksBtOgQEGcQ.jpg,2025-03-14,Court - State Vs. A Nobody,False,0.0,0
False,,"[10749, 35]",1426337,tl,Fleeting,A dreamer who wants to fly around the world meets an unambitious heir with whom she forges an improbable romance.,21.168,/8dLXLQpjDUt6MwXiVHT3rqjG4Rs.jpg,2025-03-14,Fleeting,False,0.0,0
False,/tMKyEvlIP4hg19R6dtgilrsWKIl.jpg,[18],1424565,en,Down We Go,A Countdown. A Chance?,21.168,/toxjx90Q2ERDtMABDdcGhRKcxQr.jpg,2025-03-14,Down We Go,False,0.0,0
False,/33yXWNsQK272i9NhbbXv0dC30ED.jpg,[35],1424352,en,Taympers,An innocent child Yumi is suddenly introduced to the world of womanhood when she witnesses her older sister Chloe feel pain in her body.,21.168,/ptAQ9vlCGv7uSgMkLPZzPYkuMKH.jpg,2025-03-14,Taympers,False,0.0,0
False,,[],1424103,en,Checkmate,,21.164,/8Vzbj4wGOgF18qd1PWYwlNToi6K.jpg,2025-03-14,Checkmate,False,0.0,0
False,/zKRZa1vIgHZJdM0ETxULRj3oya8.jpg,"[35, 18, 99]",1423093,en,Tafers Code,"Tafers Code follows five teenagers at the T.A.F. language school in Itaquaquecetuba, guided by the charismatic Teacher Gilmar. Each episode explores the unique challenges and strengths of the students as they discover how learning English can transform their lives. With humor, emotion, and a touch of documentary style, the series culminates in a final project that inspires not only the characters but everyone to take the first step toward a brighter future through language learning.",21.164,/75JMHtf4Ob4p7gyFfiI4p3QYk7A.jpg,2025-03-14,Tafers Code,False,0.0,0
False,/gwavBG1hohzAKB6Nb3Z0LgeDfzQ.jpg,[53],1422471,ta,Dexter,"Aadi and Yamini's love story takes a tragic turn when Yamini is kidnapped and brutally murdered, plunging Aadi into despair. Struggling with PTSD, he undergoes a memory-erasing treatment and starts anew, reuniting with his childhood friend Bhuvi. However, their lives are upended when Bhuvi's family is taken hostage by a dangerous man named Sadhik. In a tense showdown, Sadhik traps Aadi, Bhuvi, and others in a deadly game, revealing the dark motives behind a string of murders, including Yamini's. Will Aadi uncover the truth and find redemption amidst the chaos?",21.164,/6jLbZlzNOfHQgD0a1wgtBuscriZ.jpg,2025-03-14,Dexter,False,0.0,0
False,/fKqQQZmvjhb8TJErwZFd4C9nPnw.jpg,[18],1422235,tl,Let's Go Somewhere Else,"Five years of silence end when former high school best friends, Ethan and Gio, both cramming for finals, unexpectedly reunite at a cafe. With the cafe closing early, they must go somewhere else, confronting the unresolved pain of their fractured past.",21.164,/64ct5c880qyekgTiwvg8dNBsAz6.jpg,2025-03-14,Let's Go Somewhere Else,False,0.0,0
False,/2vdwsOVgBQoct4Luq7bKtry7fN.jpg,[18],1421781,de,Alleine (+1),,21.164,/jzrVZF8jhKWdmJkPXdP0hTlW3Ia.jpg,2025-03-14,Alleine (+1),False,0.0,0
False,/eejUWKVADZuHXccBuaxhDunVipK.jpg,"[18, 10749]",1421053,ja,お嬢と番犬くん,"Senagaki Isaku will be a first-year high school student starting in spring. Her grandfather is the third head of the Senagaki group, a yakuza organization, so she is feared by those around her. However, starting from spring, she hopes to make normal friends and normally fall in love. She is admitted into a high school further from her hometown, however, the overprotective young head of the Senagaki group, Utou Keiya, (26 years old) falsifies his age and enters the school with her through a backdoor admission…?! Keiya proclaims that love is too early for her although Isaku is perfectly ready. In truth, she has held an unrequited love for Keiya for quite some time.",21.164,/bvbLBGPFhamZ1qNNxeMOxAX878G.jpg,2025-03-14,A Girl & Her Guard Dog,False,8.0,1
False,/b1Pms8IQTCzZimyliCx8CFeqfSa.jpg,"[35, 18, 27]",1275248,en,Sister Midnight,"In Mumbai, an arranged marriage spirals into darkness as the spineless husband watches his wife morph into a ruthless, feral force within their marital confines.",21.164,/lXMJ6un3SZvRq8cOHap7LviY5hG.jpg,2025-03-14,Sister Midnight,False,0.0,0
False,/zBKbtf2M7wyThxjrqFO9QGCv5MP.jpg,[35],1417677,en,Bill Burr: Drop Dead Years,"In what might be his most personal and introspective hour yet, Bill offers hilarious takes on everything from male sadness to dating advice.",21.162,/dlH5f6BXK8C0m1OV6ExsGit8l8e.jpg,2025-03-14,Bill Burr: Drop Dead Years,False,9.0,2
False,/3dR0lgTgfzGt3PYutHwm4FvCGtU.jpg,[18],1416501,ta,DNA,,21.157,/lO8Y1Flrhh090p93whgir2DUAot.jpg,2025-03-14,DNA,False,0.0,0
False,/ArtoKPC906z5dilHSB4iK3Ohrlm.jpg,[99],1399896,en,Art Attack! The Dissection of Terrifier 3,"Described to be 'a full dive into how the Terrifier 3 team brought various brutal kills and bloody effects to life in the latest slasher entry'. The documentary features interviews with director Damien Leone, producer Phil Falcone, and various cast members, along with new footage from the set.",21.137,/twNL1SF1Dne6Yp1tv6rQSDiTHyF.jpg,2025-03-14,Art Attack! The Dissection of Terrifier 3,False,0.0,0
False,/z0e0NLYTw1scnuKkrqTO2F9dqgl.jpg,[99],1386047,et,Minu kallimad,"Three couples from Estonia and Germany navigate the uncharted territory of free love, finding new partners without ending their current relationships. On their journey they seek the help of mentors, psychologists, shamans, dancers and meditation experts. Over the course of several years, filmmaker Eva Kübar observes their sexual intimacy, desires and insecurities without ever judging their personal choices.",21.115,/7JdFCKQQp5ee21ggDKOAUwziXDg.jpg,2025-03-14,My Partners,False,0.0,0
False,/aFa7ucmI7ZF6aNsVaoLjmfhM1fr.jpg,"[18, 36]",1380415,en,The Last Supper,A powerful cinematic Biblical journey that brings to life the ultimate act of love and sacrifice as seen through the eyes of those who walked alongside Jesus.,21.109,/3VLE1WoexFHL4NpR1LYU9ds0UaI.jpg,2025-03-14,The Last Supper,False,0.0,0
False,/foe9jC7vtQxqIxE6lPq0nnTckU0.jpg,"[10402, 27]",1371370,es,Skarlett,"Paying homage to 70's grindhouse and B-Movies with music by The Brujas, this music video follows a cannibal bassist that seeks her next victim in a sleazy bar, using her charms to seduce him and then eat him alive, a character introduced in the band's previous single: ""Caníbal"".",21.095,/tSJZe7yAlCB8FSePeg1IqQYDv9B.jpg,2025-03-14,Skarlett,False,0.0,0
False,,"[99, 10402]",1220028,en,Beginning of a New Era,Documentary film of indigenous Mayan message of Unity and Hope for Humanity for these new times,21.095,/fTA2LAiDyIQlUwo3giWrlFVKn26.jpg,2025-03-14,Beginning of a New Era,False,0.0,0
False,/eJpNYNXB98hIK2s97hQKvtY2CJw.jpg,[35],1208803,en,The Regulars,"Set in London's iconic Prince Charles Cinema, The Regulars follows a day in the life of its hapless employees. During their shift they watch movies, argue with customers, and, above all, deal with each other.",21.081,/uXcTWEMxpKGRzhBTJkFdFAYJnab.jpg,2025-03-14,The Regulars,False,0.0,0
False,/2YpNYJTqhwZT1Vka4DzQfk1jvUi.jpg,"[18, 10749]",1203524,zh,命中註定那頭鵝,"Moon loves penguins. Her lifelong ambition is to study penguins in Antarctica. She believes she’ll meet her destined mate just like penguins do. One day, Moon runs into Adley, a guy in a penguin suit fortuitously making penguin courtship gestures at her. She believes the penguin-scented Adley is her fate. As they spend time together, Adley is moved by Moon's genuineness and passion. Just when their relationship has made some progress, Moon is recommended for an exchange program to the UK, throwing Moon into a dilemma between pursuing love and her dream.",21.076,/9kx1l6rPfju36Auqxj4FrDYJzhg.jpg,2025-03-14,Penguin Girl,False,0.0,0
False,/gKqeUlwYiZBDbFU5gT0ev7W3Vzs.jpg,"[53, 35, 27]",1013482,en,Borderline,A helplessly romantic sociopath escapes from a mental institution and invades the home of a '90s pop superstar. He just wants to be loved; she just wants to survive.,21.066,/z2yAWt1aAvhxap9mdjlQhXiEJT4.jpg,2025-03-14,Borderline,False,5.5,4
False,/2uBo2Q2BSMvbTOo27fgB0VTCtKo.jpg,[18],1339790,zh,寂寞貓蛋糕,"Liu Hui is a widower whose son lives in America. She insists on living alone in the house she shared with her late husband, a calligrapher, and is surrounded by fond memories. As she gradually joins community activities, she strikes up an acquaintance with the kind and shy building caretaker who faces a quandary over a stray cat. Small moments together reveal loneliness and companionship.",21.062,,2025-03-14,"Cupcakes, Lonely Cats",False,0.0,0
False,,"[16, 14, 9648, 27]",1322218,ja,劇場版モノノ怪 第二章 火鼠,Second installment of the Mononoke movie trilogy.,21.062,/bT2qcTXVNUbeIMjbggB14Wyymgi.jpg,2025-03-14,Mononoke the Movie: The Ashes of Rage,False,0.0,0
False,,[18],1330596,pt,Inimigo Revelador,"Victor has unfinished business with his former psychoanalyst Carmo. After years of holding a grudge, he lures Carmo into his house in order to finally take vengeance.",21.055,/twEjPAErx23tRBSOVfvziSNbRJf.jpg,2025-03-14,The Enemy's Gift,False,0.0,0
